seed,tracker,scans,total_births,total_confirmed_births,rms_gospa,rms_localization,rms_missed,rms_false,early_rms_gospa,late_rms_gospa,mean_cardinality_error,mean_false_targets,mean_missed_targets,final_birth_atoms,recurrent_birth_atoms,spurious_birth_atoms,birth_region_error,runtime_seconds
53,pmbm_broad,96,NaN,NaN,4.80346150118,0.823048637679,3.81881307913,2.79508497187,5.04198099168,4.67964501108,0.385416666667,0.15625,0.291666666667,NaN,NaN,NaN,NaN,185.340447903
53,pmbm_oracle,96,NaN,NaN,3.68440167441,0.744299916071,1.44337567297,3.30718913883,4.20872449359,3.39198210728,0.260416666667,0.21875,0.0416666666667,NaN,NaN,NaN,NaN,8.97788786888
54,pmbm_broad,96,NaN,NaN,4.34769870756,0.820559190438,3.53553390593,2.39356776939,4.21046787214,4.41471473895,0.364583333333,0.114583333333,0.25,NaN,NaN,NaN,NaN,191.40317893
54,pmbm_oracle,96,NaN,NaN,3.07540319708,0.777134581613,0.721687836487,2.88675134595,2.59994160968,3.2874471935,0.15625,0.166666666667,0.0104166666667,NaN,NaN,NaN,NaN,5.8482298851
55,pmbm_broad,96,NaN,NaN,4.73268125848,0.723375348212,4.14578098794,2.16506350946,4.71607027851,4.74096492348,0.4375,0.09375,0.34375,NaN,NaN,NaN,NaN,211.852716923
55,pmbm_oracle,96,NaN,NaN,2.985064157,0.759785948834,1.61374306092,2.39356776939,3.15676704713,2.89539685313,0.166666666667,0.114583333333,0.0520833333333,NaN,NaN,NaN,NaN,6.31976103783
56,pmbm_broad,96,NaN,NaN,4.92760027637,0.918555650839,4.01818781708,2.70030862434,3.84611927256,5.38753654244,0.427083333333,0.145833333333,0.322916666667,NaN,NaN,NaN,NaN,226.958878994
56,pmbm_oracle,96,NaN,NaN,3.08376823957,0.809604773156,1.25,2.70030862434,1.90908990851,3.52734003091,0.177083333333,0.145833333333,0.03125,NaN,NaN,NaN,NaN,6.42698097229
57,pmbm_broad,96,NaN,NaN,4.8919161115,0.702383970464,3.81881307913,2.97559517856,5.05635301808,4.80758899462,0.40625,0.177083333333,0.291666666667,NaN,NaN,NaN,NaN,218.503571033
57,pmbm_oracle,96,NaN,NaN,3.29986567583,0.687347664456,1.25,2.97559517856,3.15085085903,3.37190445443,0.208333333333,0.177083333333,0.03125,NaN,NaN,NaN,NaN,6.53177189827
58,pmbm_broad,96,NaN,NaN,5.03747978674,0.613353569988,3.95284707521,3.06186217848,4.54832684327,5.26504181998,0.458333333333,0.1875,0.3125,NaN,NaN,NaN,NaN,247.121605873
58,pmbm_oracle,96,NaN,NaN,3.21042926629,0.641110552494,1.02062072616,2.97559517856,3.36590676483,3.12979551025,0.197916666667,0.177083333333,0.0208333333333,NaN,NaN,NaN,NaN,6.08559298515
